delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,,Cleaned_Review,Label,pos,neutral,Keywords,Review_Label
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Khateeb K.,$46,404,"Walsall, United Kingdom            ",350,15-Sep-13,5,233,,"<p>Great Report, quick turnaround. Thanks</p>",98%,,"Great Report, quick turnaround. Thanks",pos,0.538675516,0.368560863,"['Great', 'Report', 'quick', 'turnaround', 'Thanks']",Time
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Alexander W.,$46,404,"Wakefield, United Kingdom            ",350,14-Sep-13,5,233,,"<p>Very detailed report provided quickly with solid recommendations. Great value for money and delivered quickly. A mix up with some of the information but this was not clarified my end so was nothing to do with the work that Martin produced. Will use again.<br>
</p>",98%,,Very detailed report provided quickly with solid recommendations. Great value for money and delivered quickly. A mix up with some of the information but this was not clarified my end so was nothing to do with the work that Martin produced. Will use again. ,pos,0.712376456,0.261083858,"['Very', 'detailed', 'report', 'provided', 'quickly', 'solid', 'recommendations', 'Great', 'value', 'money', 'delivered', 'quickly', 'mix', 'information', 'was', 'not', 'clarified', 'end', 'was', 'nothing', 'do', 'work', 'Martin', 'produced', 'Will', 'use', 'again']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Mohammed D.,$46,404,"Leicester, United Kingdom            ",350,13-Sep-13,5,233,,<p>Very detailed report</p>,98%,,Very detailed report,pos,0.537390226,0.150403207,"['Very', 'detailed', 'report']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Andy B.,$46,404,"Bradford, United Kingdom            ",350,11-Sep-13,5,233,,<p>Very complete and delivered quickly. Thankyou.</p>,98%,,Very complete and delivered quickly. Thankyou.,pos,0.671170105,0.162031538,"['Very', 'complete', 'delivered', 'quickly']",Time
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Tony V.,$46,404,"City of London, United Kingdom            ",350,30-Aug-13,5,233,,"<p>Great report, fast turnaround</p>",98%,,"Great report, fast turnaround",neg,0.49946116,0.259862048,"['Great', 'report', 'fast', 'turnaround']",Time
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Zoe S.,$46,404,"Leeds, United Kingdom            ",350,28-Aug-13,5,233,,<p>many thanks - much appreciate your help </p>,98%,,many thanks - much appreciate your help ,pos,0.630647934,0.295266402,"['many', 'thanks', 'much', 'appreciate', 'help']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Richard H.,$46,404,"London, United Kingdom            ",350,15-Aug-13,5,233,,"<p>WOW ! So much information, so quickly and for so little cost !<br>
Great Hourly !</p>",98%,,"WOW ! So much information, so quickly and for so little cost ! Great Hourly !",pos,0.785547925,0.277151675,"['WOW', 'So', 'much', 'information', 'so', 'quickly', 'so', 'little', 'cost', 'Great', 'Hourly']",Money
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Andy C.,$46,404,"Manchester, United Kingdom            ",350,05-Aug-13,5,233,,"<p>Very fast work, comprehensive report</p>",98%,,"Very fast work, comprehensive report",pos,0.520890839,0.218543021,"['Very', 'fast', 'work', 'comprehensive', 'report']",Time
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Leslie F.,$46,404,"Luxembourg, Luxembourg            ",350,30-Jul-13,5,233,,<p>Great report from Martin on www.governancepeople.com Now I have to increase my rankings before the next report.</p>,98%,,Great report from Martin on www.governancepeople.com Now I have to increase my rankings before the next report.,pos,0.546696845,0.182984075,"['Great', 'report', 'Martin', 'www.governancepeople.com', 'Now', 'I', 'have', 'increase', 'rankings', 'next', 'report']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Chris S.,$46,404,"Liverpool, United Kingdom            ",350,29-Jul-13,4,233,,<p>Exellent thanks.</p>,98%,,Exellent thanks.,pos,0.550288809,0.323092007,"['Exellent', 'thanks']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jeff B.,$31,685,"Boise, United States            ",448,12-Aug-14,1,432,,"<p>Very unprofessional provider.  After weeks of trying to get a response to emails sent to Jon, he gave us multiple excuses for his lack of communications and delays. Since we had paid for initial ""hourly""  project, we waited patiently. When ""hourly"" was finally completed, the report seemed very detailed and we decided to hire him for SEO project. I later discovered the report he provide for ""hourly"" was basically identical to reports provided through a 3rd party subscription service.  Not knowing this, we proceeded with Jon to provide us with his SEO services. He requested and was provided a deposit of $250. He once again disappeared and was not at all responsive to emails. After weeks of trying to get him to fulfill obligation, we gave up. I's all been very frustrating. </p>",96%,,"Very unprofessional provider.  After weeks of trying to get a response to emails sent to Jon, he gave us multiple excuses for his lack of communications and delays. Since we had paid for initial ""hourly""  project, we waited patiently. When ""hourly"" was finally completed, the report seemed very detailed and we decided to hire him for SEO project. I later discovered the report he provide for ""hourly"" was basically identical to reports provided through a 3rd party subscription service.  Not knowing this, we proceeded with Jon to provide us with his SEO services. He requested and was provided a deposit of $250. He once again disappeared and was not at all responsive to emails. After weeks of trying to get him to fulfill obligation, we gave up. I's all been very frustrating. ",pos,0.671327164,0.398096257,"['Very', 'unprofessional', 'provider', 'weeks', 'trying', 'get', 'response', 'emails', 'sent', 'Jon', 'gave', 'multiple', 'excuses', 'lack', 'communications', 'delays', 'had', 'paid', 'initial', 'hourly', 'project', 'waited', 'patiently', 'When', 'hourly', 'was', 'finally', 'completed', 'report', 'seemed', 'very', 'detailed', 'decided', 'hire', 'SEO', 'project', 'later', 'discovered', 'report', 'provide', 'hourly', 'was', 'basically', 'identical', 'reports', 'provided', '3rd', 'party', 'subscription', 'service', 'Not', 'knowing', 'proceeded', 'Jon', 'provide', 'SEO', 'services', 'requested', 'was', 'provided', 'deposit', '250', 'once', 'again', 'disappeared', 'was', 'not', 'responsive', 'emails', 'weeks', 'trying', 'get', 'fulfill', 'obligation', 'gave', ""'s"", 'been', 'very', 'frustrating']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Stephen C.,$31,685,"Luimneach, Ireland            ",448,11-Aug-14,5,432,,<p>Jon Completed the task and was a pleasure to deal with. Always responded to messages in a Timely manner. I would use his services again in the future. </p>,96%,,Jon Completed the task and was a pleasure to deal with. Always responded to messages in a Timely manner. I would use his services again in the future. ,neutral,0.206352627,0.89018564,"['Jon', 'Completed', 'task', 'was', 'pleasure', 'deal', 'Always', 'responded', 'messages', 'Timely', 'manner', 'would', 'use', 'services', 'again', 'future']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Michelle B.,$31,685,"Cheshire, United Kingdom            ",448,01-Aug-14,5,432,,"<p>Excellent content and even asked Jon to further clarify a few things in lay-man's terms, that  was done immediately and he even sent me separate information on each of the content that I asked for. Would definitely use his services again in the future without hesitation. Very fast turnaround too!</p>",96%,,"Excellent content and even asked Jon to further clarify a few things in lay-man's terms, that  was done immediately and he even sent me separate information on each of the content that I asked for. Would definitely use his services again in the future without hesitation. Very fast turnaround too!",neutral,0.809806534,0.655785074,"['Excellent', 'content', 'even', 'asked', 'Jon', 'further', 'clarify', 'few', 'things', 'lay-man', 'terms', 'was', 'done', 'immediately', 'even', 'sent', 'separate', 'information', 'content', 'asked', 'Would', 'definitely', 'use', 'services', 'again', 'future', 'hesitation', 'Very', 'fast', 'turnaround', 'too']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Peter M.,$31,685,"Norwich, United Kingdom            ",448,23-Jul-14,5,432,,<p>Jon did a great job producing a very detailed report which I can use to move forward with in improving my website ranking. Many great tips and lots of sound advice. i will be using Jon's services again</p>,96%,,Jon did a great job producing a very detailed report which I can use to move forward with in improving my website ranking. Many great tips and lots of sound advice. i will be using Jon's services again,neutral,0.741283252,0.522971193,"['Jon', 'did', 'great', 'job', 'producing', 'very', 'detailed', 'report', 'can', 'use', 'move', 'forward', 'improving', 'website', 'ranking', 'Many', 'great', 'tips', 'lots', 'sound', 'advice', 'will', 'be', 'using', 'Jon', 'services', 'again']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Nicholas P.,$31,685,"Basildon, United Kingdom            ",448,22-Jul-14,5,432,,<p>Jon produced a really helpful comprehensive report.</p>,96%,,Jon produced a really helpful comprehensive report.,pos,0.733285484,0.113079257,"['Jon', 'produced', 'really', 'helpful', 'comprehensive', 'report']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Steve H.,$31,685,"Calgary, Canada            ",448,16-Jul-14,5,432,,<p>Great work again.  Thank you.</p>,96%,,Great work again.  Thank you.,pos,0.511693114,0.240999447,"['Great', 'work', 'again', 'Thank']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Brian T.,$31,685,"City of London, United Kingdom            ",448,16-Jul-14,5,432,,<p>Very fast!</p>,96%,,Very fast!,pos,0.757182244,0.114962444,"['Very', 'fast']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Paul T.,$31,685,"Abu Dhabi, United Arab Emirates            ",448,15-Jul-14,5,432,,"<p>Great, timely work. Have been back for more already a few times.</p>",96%,,"Great, timely work. Have been back for more already a few times.",pos,0.600486548,0.205397406,"['Great', 'timely', 'work', 'Have', 'been', 'more', 'already', 'few', 'times']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Steve H.,$31,685,"Calgary, Canada            ",448,15-Jul-14,5,432,,<p>Great work.  Will keep going with your services. </p>,96%,,Great work.  Will keep going with your services. ,pos,0.589875834,0.23661809,"['Great', 'work', 'Will', 'keep', 'going', 'services']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Paul T.,$31,685,"Abu Dhabi, United Arab Emirates            ",448,10-Jul-14,5,432,,<p>Well worth the hourly cost. Insightful and not just your run of the mill generic SEO analysis.</p>,96%,,Well worth the hourly cost. Insightful and not just your run of the mill generic SEO analysis.,pos,0.836284735,0.234052189,"['Well', 'worth', 'hourly', 'cost', 'Insightful', 'not', 'just', 'run', 'mill', 'generic', 'SEO', 'analysis']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Leon C.,$46,404,"Lowestoft, United Kingdom            ",350,18-Jul-13,5,233,,"<p>Martin was very quick and efficient, Couldn't fault him. A*</p>",98%,,"Martin was very quick and efficient, Couldn't fault him. A*",pos,0.61940705,0.334511864,"['Martin', 'was', 'very', 'quick', 'efficient', 'Could', ""n't"", 'fault']",Time
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,Chris K.,$46,404,"Southampton, United Kingdom            ",350,09-Jul-13,5,233,,"<p>Perfect,very detailed.</p>",98%,,"Perfect,very detailed.",neutral,0.38104292,0.596931758,"['Perfect', 'very', 'detailed']",Quality
1,,Detailed SEO Audit and Strategy Report with Keywords and Competitor Analysis,David E.,$46,404,"Lytham St Annes, United Kingdom            ",350,22-Jun-13,5,233,,"<p>Great job, will definitely use Martin again.</p>",98%,,"Great job, will definitely use Martin again.",pos,0.745551339,0.237839946,"['Great', 'job', 'will', 'definitely', 'use', 'Martin', 'again']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Andrew W.,$31,685,"Buxton, United Kingdom            ",448,02-Jul-14,5,432,,"<p>An excellent service, delivered very promptly too!</p>",96%,,"An excellent service, delivered very promptly too!",pos,0.832742624,0.296429999,"['excellent', 'service', 'delivered', 'very', 'promptly', 'too']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Neil C.,$31,685,"Lancaster, United Kingdom            ",448,30-Jun-14,4,432,,<p>Jon provided a great service with loads of data for me to go through. The reports were completed quickly.</p>,96%,,Jon provided a great service with loads of data for me to go through. The reports were completed quickly.,pos,0.713149821,0.121967016,"['Jon', 'provided', 'great', 'service', 'loads', 'data', 'go', 'reports', 'were', 'completed', 'quickly']",Time
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Steve H.,$31,685,"Calgary, Canada            ",448,27-Jun-14,5,432,,<p>Another very thorough analysis.  Will be proceeding with your recommendations.  Thank you.</p>,96%,,Another very thorough analysis.  Will be proceeding with your recommendations.  Thank you.,neg,0.480510129,0.12617535,"['very', 'thorough', 'analysis', 'Will', 'be', 'proceeding', 'recommendations', 'Thank']",Quality
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Zerafina I.,$31,685,"London, United Kingdom            ",448,27-Jun-14,5,432,,"<p>As always,a good report.</p>",96%,,"As always,a good report.",pos,0.642551546,0.251666367,"['always', 'good', 'report']",Quality
