delivery_time,feedback,hourlie,name_reviewer,price,sales_num,location,favorites,time,star_review,reviews_num,FLNCR_RSPN_CMMT,review,rating_perc,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Ajay R.,$31,685,"Somerville, United States            ",448,25 Jul 2013,5,432,,<p>Prompt! Great work and insightful suggestions. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Louise B.,$31,685,"Bristol, United Kingdom            ",448,22 Jul 2013,4,432,,<p>Very impressive and detailed report. Hoping to use him again for many more projects - would highly recommend.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Matthew A.,$31,685,"Warwickshire, United Kingdom            ",448,22 Jul 2013,5,432,,<p>Very detailed report and extremely quick once he started work on it - highly recommended. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Aaron O.,$31,685,"Sydney, Australia            ",448,21 Jul 2013,5,432,,"<p>Jon was professional, courteous, and provides a solid service. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rajul C.,$31,685,"London, United Kingdom            ",448,11 Jul 2013,5,432,,<p>Jon provides cracking value for money in this hourly - very comprehensive reports</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Yasmina Y.,$31,685,"London, United Kingdom            ",448,09 Jul 2013,5,432,,<p>Great report! Excellent information thank you. </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alexander and Beatrice C.,$31,685,"London, United Kingdom            ",448,09 Jul 2013,4,432,,"<p>Hi RedBlast, Thanks for this, I'll use it on my rebuild..<br>
Alex</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mark C.,$31,685,"Hornchurch, United Kingdom            ",448,04 Jul 2013,5,432,,"<p>Very fast with completing the work, no hassle, good communication. Would be happy to work with again in the future.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Lee M.,$31,685,"Trowbridge, United Kingdom            ",448,03 Jul 2013,5,432,,<p>fast effective and some great insights into our website well worth the money - thanks again Jon</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rosie E.,$31,685,"Coventry, United Kingdom            ",448,02 Jul 2013,5,432,,<p>Fantastic work! Jon turned this around for me at very short notice. The report was insightful yet easy to follow. Will definitely use again! </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Monika K.,$31,685,"Surrey, United Kingdom            ",448,01 Jul 2013,5,432,,<p>Amazing 51 THANK YOU </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Kerry W.,$31,685,"Burton upon Trent, United Kingdom            ",448,01 Jul 2013,5,432,,<p>Excellent thank you</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Craig V.,$31,685,"Liverpool, United Kingdom            ",448,01 Jul 2013,5,432,,<p>great stuff thanks</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Katie B.,$31,685,"Colchester, United Kingdom            ",448,01 Jul 2013,4,432,,<p>Detailed report with good recommendations.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Alan D.,$31,685,"Basingstoke, United Kingdom            ",448,27 Jun 2013,5,432,,<p>Excellent work with a specific detailed report telling me what I need to do next.  Thank you Jon</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David E.,$31,685,"Lytham St Annes, United Kingdom            ",448,26 Jun 2013,4,432,,"<p>Great report delivered quickly, will use Jon again.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Abhishek P.,$31,685,"Gurgaon, India            ",448,24 Jun 2013,5,432,,<p>Detailed report in a great format.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rishi Raaj I.,$31,685,"Port Louis, Mauritius            ",448,20 Jun 2013,5,432,,<p>Got a nice review and Jon even told me what changes should I do to improve visibility. He is good.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jamie H.,$31,685,"Salisbury, United Kingdom            ",448,19 Jun 2013,5,432,,<p>Delivered as promised on time. Would use again</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Ina P.,$31,685,"Glasgow, United Kingdom            ",448,18 Jun 2013,5,432,,"<p>Great insights, very useful. Thank you!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Chris M.,$31,685,"Bristol, United Kingdom            ",448,17 Jun 2013,5,432,,<p>5</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Jay K.,$31,685,"London, United Kingdom            ",448,15 Jun 2013,4,432,,"<p>well worth the £15, cheers Jon. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sanjay G.,$31,685,"London, United Kingdom            ",448,15 Jun 2013,5,432,,"<p>Very good and accurate assessment and report produce on time, will use him again</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Omair K.,$31,685,"Coventry, United Kingdom            ",448,15 Jun 2013,5,432,,"<p>Great info, really helped us a lot and will help us improve our website.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Wande A.,$31,685,"City of London, United Kingdom            ",448,14 Jun 2013,5,432,,"<p>fab, can't wait to work with him again :)</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Geidans S.,$31,685,"Swindon, United Kingdom            ",448,13 Jun 2013,5,432,,<p>Excellent service and very quick.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Lynne M.,$31,685,"Perthshire, United Kingdom            ",448,12 Jun 2013,5,432,,"<p>Hi Jon<br>
Thanks for your report.<br>
I'll let you know when I action your recommendations.<br>
<br>
Best regards<br>
Lynne</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Tom P.,$31,685,"London, United Kingdom            ",448,12 Jun 2013,5,432,,<p>Very good</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rafay Q.,$31,685,"Karachi, Pakistan            ",448,11 Jun 2013,5,432,,<p>Perfect As Expected Jon R Thank You So Much For The Analysis!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Samuel M.,$31,685,"Johannesburg, South Africa            ",448,11 Jun 2013,5,432,,"<p>Excellent job! On time, very detailed report will use Jon again </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Geoffrey G.,$31,685,"Kenilworth, United Kingdom            ",448,10 Jun 2013,5,432,,"<p>Dear Jon,<br>
<br>
Many thanks for your kind insights &amp; analysis.<br>
<br>
Best regards<br>
Yours<br>
Geoffrey</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",David M.,$31,685,"Ellesmere Port, United Kingdom            ",448,10 Jun 2013,5,432,,"<p>A very comprehensive report, thanks Jon</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Katy C.,$31,685,"City of London, United Kingdom            ",448,09 Jun 2013,5,432,,<p>Excellent work. Jon knew the job in hand and completed it successfully and quickly. Great job!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Graham A.,$31,685,"Hove, United Kingdom            ",448,08 Jun 2013,5,432,,"<p>Delivered, as described, on time.  Great service.  We will use Jon again.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Paul C.,$31,685,"City of London, United Kingdom            ",448,06 Jun 2013,5,432,,"<p>Thanks, Jon. Nice job. I'm confident I can take action on your most important recommendations and improve my site's visibility. Great value for money!</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sam B.,$31,685,"London, United Kingdom            ",448,06 Jun 2013,5,432,,"<p>Outstanding work, really fast nice guy</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Molten S.,$31,685,"Gaillimh, Ireland            ",448,06 Jun 2013,5,432,,"<p>Great work, very happy with the SEO report, quick response, professionalism and good communication. </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Steve V.,$31,685,"Cardiff, United Kingdom            ",448,05 Jun 2013,5,432,,<p>Great report told me what I needed to know </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Richard C.,$31,685,"City of London, United Kingdom            ",448,04 Jun 2013,5,432,,<p>Fast and delivered as requested.  Looking forward to working through the information and having another analysis completed.  Thank you</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Mark F.,$31,685,"Newton-le-Willows, United Kingdom            ",448,04 Jun 2013,5,432,,<p>Professional and knowledgeable. Will be using again.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Terra Prime Hosting LLP ..,$31,685,"London, United Kingdom            ",448,02 Jun 2013,5,432,,<p>Fantastic SEO Report! It was very insightful and put a lot of SEO strategy into perspective for our company. I will be using again.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Zsolt C.,$31,685,"Norwich, United Kingdom            ",448,02 Jun 2013,5,432,,<p>All ok</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Selina W.,$31,685,"Ealing, United Kingdom            ",448,30 May 2013,3,432,,<p>Wasn't overly impressed. Made the changes suggested but my organic rankings dropped for key search phrases.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Gail D.,$31,685,"Macclesfield, United Kingdom            ",448,29 May 2013,5,432,,"<p>Many thanks Jon. Very detailed, just what we needed.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Cesar F.,$31,685,"Salt Lake City, United States            ",448,29 May 2013,1,432,,"<p>The report is very superficial,I thought he would add his personal view and inputs. I could get something similar just using an online software. The report I got does not look like was made by a human.</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Kathryn H.,$31,685,"Brighton, United Kingdom            ",448,20 May 2013,5,432,,<p>Really great report - excellent value for money and very quick service.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Niamh B.,$31,685,"City of London, United Kingdom            ",448,17 May 2013,5,432,,<p>Excellent and prompt service for £15. Jon clearly knows his craft. Just what I was looking for.Thank you!</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Rajul C.,$31,685,"London, United Kingdom            ",448,17 May 2013,5,432,,<p>Jon did a great job and went above and beyond the brief. You can tell from reading his report that he is a true professional</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Tim B.,$31,685,"London, United Kingdom            ",448,15 May 2013,5,432,,<p>Great job Jon - many thanks. I will implement your recommendations ASAP </p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Camilla C.,$31,685,"Lambeth, United Kingdom            ",448,15 May 2013,5,432,,<p>Great job done. Very thorough and easy to understand. Thanks.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",EA W.,$31,685,"London, United Kingdom            ",448,15 May 2013,5,432,,"<p>Exactly what it says on the tin - bought it PM on day 1 and by noon day 2 I had the report :)<br>
<br>
Nice set of suggestions that we can work on to improve our ranking! <br>
<br>
A time saver of a report at a bargain price.  </p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",S F.,$31,685,"Brighton, United Kingdom            ",448,14 May 2013,5,432,,"<p>Excellent  -- prompt, informed and thorough analysis</p>",96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Sandeep Tyagi - The PPC Company _.,$31,685,"Stevenage, United Kingdom            ",448,13 May 2013,5,432,,<p>Excellent report. Very Valuable and Delivery Well on Time. You won't find any better value anywhere. Many Thanks</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Stuart M.,$31,685,"Aylesbury, United Kingdom            ",448,10 May 2013,5,432,,<p>Great job. Report was exactly what we were after. Very helpful.</p>,96%,
2,,"Provide an SEO audit, keyword & competitor analysis, plan of action & Skype help",Emma C.,$31,685,"London, United Kingdom            ",448,08 May 2013,5,432,,"<p>Excellent service, would gladly use again.</p>",96%,
